District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Kamareddy,Pedda Kodapgal,14-Jun-21,47.5,21.6,30.9,65.3,95.8,0.9,9.5
Kamareddy,Pedda Kodapgal,15-Jun-21,0.0,22.8,30.9,73.8,94.3,1.4,10.5
Kamareddy,Pedda Kodapgal,16-Jun-21,1.3,23.7,31.7,74.8,94.6,2.3,15.2
Kamareddy,Pedda Kodapgal,17-Jun-21,1.0,24.1,32.1,59.7,95.5,0.0,10.2
Kamareddy,Pedda Kodapgal,18-Jun-21,15.5,24.0,29.8,70.5,98.4,0.0,11.2
Kamareddy,Pedda Kodapgal,19-Jun-21,1.0,23.7,31.3,62.7,100.0,5.8,14.5
Kamareddy,Pedda Kodapgal,20-Jun-21,0.0,23.3,31.8,56.1,100.0,2.8,11.6
Kamareddy,Pedda Kodapgal,21-Jun-21,0.0,23.4,32.9,48.6,100.0,0.0,9.7
Kamareddy,Pedda Kodapgal,22-Jun-21,0.5,24.2,32.7,68.3,100.0,0.0,7.4
Kamareddy,Pedda Kodapgal,23-Jun-21,0.0,26.2,32.6,65.7,93.6,0.0,6.5
Kamareddy,Pedda Kodapgal,24-Jun-21,25.8,22.0,31.3,76.0,100.0,0.0,8.6
Kamareddy,Pedda Kodapgal,25-Jun-21,4.5,23.0,29.3,65.2,96.0,0.0,12.5
Kamareddy,Pedda Kodapgal,26-Jun-21,0.0,24.5,30.5,65.0,89.7,0.0,15.3
Kamareddy,Pedda Kodapgal,27-Jun-21,2.0,23.6,32.8,64.7,98.1,0.0,8.4
Kamareddy,Pedda Kodapgal,28-Jun-21,4.0,21.7,28.8,76.4,99.2,0.0,10.0
Kamareddy,Pedda Kodapgal,29-Jun-21,0.0,24.1,30.9,66.6,98.2,0.0,6.0
Kamareddy,Pedda Kodapgal,30-Jun-21,6.3,25.2,32.9,57.1,98.5,0.0,8.5
Kamareddy,Pitlam,01-Jun-21,0.0,24.8,37.5,36.9,82.1,0.0,12.7
Kamareddy,Pitlam,02-Jun-21,4.0,23.0,37.1,38.6,99.9,0.0,13.4
Kamareddy,Pitlam,03-Jun-21,1.7,23.7,35.8,60.6,90.7,0.1,9.6
Kamareddy,Pitlam,04-Jun-21,0.0,24.8,32.4,58.5,87.5,0.0,11.5
Kamareddy,Pitlam,05-Jun-21,63.2,21.8,33.7,49.8,96.0,0.0,15.7
Kamareddy,Pitlam,06-Jun-21,0.5,23.5,34.2,53.0,95.9,0.0,7.2
Kamareddy,Pitlam,07-Jun-21,4.0,25.1,34.0,55.7,90.3,0.0,5.4
Kamareddy,Pitlam,08-Jun-21,20.2,25.2,33.0,59.0,90.3,0.0,2.9
Kamareddy,Pitlam,09-Jun-21,0.3,21.6,34.7,48.3,94.7,0.0,8.4
Kamareddy,Pitlam,10-Jun-21,0.0,20.0,31.2,62.2,91.7,0.2,7.8
Kamareddy,Pitlam,11-Jun-21,41.9,19.3,30.3,63.0,99.9,0.1,8.2
Kamareddy,Pitlam,12-Jun-21,0.0,23.3,29.2,70.2,85.0,0.0,0.1
Kamareddy,Pitlam,13-Jun-21,10.4,22.4,30.0,67.1,91.6,0.5,8.4
Kamareddy,Pitlam,14-Jun-21,61.1,21.7,31.5,65.4,94.0,0.0,2.6
Kamareddy,Pitlam,15-Jun-21,1.0,22.9,31.9,65.3,94.1,0.0,12.5
Kamareddy,Pitlam,16-Jun-21,4.8,24.2,32.6,65.3,91.9,1.2,10.9
Kamareddy,Pitlam,17-Jun-21,0.0,23.9,32.0,58.3,90.9,0.7,12.8
Kamareddy,Pitlam,18-Jun-21,3.3,24.3,29.2,69.9,89.1,0.0,16.4
Kamareddy,Pitlam,19-Jun-21,4.8,23.9,32.0,70.8,88.3,0.0,10.1
Kamareddy,Pitlam,20-Jun-21,0.0,23.6,32.4,61.5,86.2,0.0,15.2
Kamareddy,Pitlam,21-Jun-21,0.0,23.3,33.3,50.5,85.9,0.0,11.4
Kamareddy,Pitlam,22-Jun-21,2.4,24.6,33.4,51.8,99.9,0.0,12.1
Kamareddy,Pitlam,23-Jun-21,0.0,26.3,32.9,51.3,79.9,0.0,17.1
Kamareddy,Pitlam,24-Jun-21,21.7,22.1,31.6,59.6,86.4,0.0,14.2
Kamareddy,Pitlam,25-Jun-21,1.7,22.9,30.1,68.7,94.1,0.1,9.6
Kamareddy,Pitlam,26-Jun-21,0.0,24.7,30.9,60.3,80.4,0.0,13.8
Kamareddy,Pitlam,27-Jun-21,3.4,23.8,31.3,59.3,93.5,0.0,11.8
Kamareddy,Pitlam,28-Jun-21,4.2,22.2,29.8,74.4,94.0,0.0,10.0
Kamareddy,Pitlam,29-Jun-21,6.5,24.1,32.0,57.7,94.2,0.0,6.9
Kamareddy,Pitlam,30-Jun-21,7.3,25.2,34.4,55.4,93.3,0.0,8.2
Kamareddy,Rajampet,01-Jun-21,0.0,25.6,36.8,36.4,71.6,0.0,19.8
Kamareddy,Rajampet,02-Jun-21,2.5,23.4,38.1,19.8,95.3,0.0,15.2
Kamareddy,Rajampet,03-Jun-21,0.5,22.2,33.7,44.3,70.3,0.0,14.1
Kamareddy,Rajampet,04-Jun-21,1.3,22.4,31.5,52.1,68.8,0.0,11.4
Kamareddy,Rajampet,05-Jun-21,0.0,23.9,33.4,48.8,94.7,0.0,15.3
Kamareddy,Rajampet,06-Jun-21,0.0,25.1,33.7,42.1,92.1,0.0,9.5
Kamareddy,Rajampet,07-Jun-21,0.0,25.6,33.5,44.4,89.4,0.0,13.5
Kamareddy,Rajampet,08-Jun-21,0.5,26.1,33.5,45.1,92.7,0.0,19.9
Kamareddy,Rajampet,09-Jun-21,76.5,23.8,35.8,46.1,98.0,0.0,21.6
Kamareddy,Rajampet,10-Jun-21,0.0,24.7,33.2,67.2,98.5,0.0,14.5
Kamareddy,Rajampet,11-Jun-21,8.5,23.1,31.6,62.6,98.3,2.8,21.6
Kamareddy,Rajampet,12-Jun-21,0.0,23.5,29.5,74.8,92.1,1.6,23.0
Kamareddy,Rajampet,13-Jun-21,0.0,24.2,30.1,75.0,94.2,2.3,21.9
Kamareddy,Rajampet,14-Jun-21,21.5,22.4,32.8,61.3,98.4,1.5,23.1
Kamareddy,Rajampet,15-Jun-21,14.0,23.0,31.9,70.8,98.0,0.8,20.4
Kamareddy,Rajampet,16-Jun-21,0.0,24.0,30.3,72.2,94.4,0.9,17.8
Kamareddy,Rajampet,17-Jun-21,5.3,23.1,32.5,66.1,96.6,0.0,23.2
Kamareddy,Rajampet,18-Jun-21,20.0,24.3,30.7,74.8,96.5,1.5,23.6
Kamareddy,Rajampet,19-Jun-21,0.0,24.6,32.4,66.1,92.0,2.8,30.1
Kamareddy,Rajampet,20-Jun-21,0.5,23.7,32.7,59.7,92.7,2.5,28.8
Kamareddy,Rajampet,21-Jun-21,0.5,24.2,33.2,46.8,89.0,3.0,23.3
Kamareddy,Rajampet,22-Jun-21,0.0,25.2,33.6,51.7,90.8,0.0,19.3
Kamareddy,Rajampet,23-Jun-21,0.0,26.8,33.2,54.1,82.4,0.0,19.2
Kamareddy,Rajampet,24-Jun-21,35.3,22.5,31.2,61.0,98.0,0.0,17.2
Kamareddy,Rajampet,25-Jun-21,0.5,24.1,30.3,80.7,97.5,1.5,17.0
Kamareddy,Rajampet,26-Jun-21,0.0,24.9,30.7,72.4,91.9,0.6,23.4
Kamareddy,Rajampet,27-Jun-21,3.5,24.0,33.2,67.7,97.8,0.0,19.9
Kamareddy,Rajampet,28-Jun-21,4.0,23.4,30.4,79.1,98.5,0.0,15.2
Kamareddy,Rajampet,29-Jun-21,13.5,24.8,32.0,67.9,98.1,0.0,13.7
Kamareddy,Rajampet,30-Jun-21,0.0,26.9,34.6,57.0,95.1,0.0,12.5
Kamareddy,Ramareddy,01-Jun-21,0.0,26.8,37.6,35.8,77.7,0.0,22.8
Kamareddy,Ramareddy,02-Jun-21,5.3,24.5,37.7,38.9,90.6,0.0,14.3
Kamareddy,Ramareddy,03-Jun-21,0.0,23.9,35.1,45.7,85.1,0.0,6.5
Kamareddy,Ramareddy,04-Jun-21,0.0,25.3,31.4,59.7,88.5,0.0,9.4
Kamareddy,Ramareddy,05-Jun-21,23.0,24.8,33.9,54.1,87.5,0.0,30.4
Kamareddy,Ramareddy,06-Jun-21,0.5,25.5,34.2,48.9,87.9,0.0,9.2
Kamareddy,Ramareddy,07-Jun-21,0.0,25.8,34.2,49.9,85.6,0.0,14.8
Kamareddy,Ramareddy,08-Jun-21,0.0,26.5,34.3,50.7,88.6,2.5,22.7
Kamareddy,Ramareddy,09-Jun-21,13.0,23.8,34.7,47.5,88.2,0.1,23.6
Kamareddy,Ramareddy,10-Jun-21,4.8,24.7,32.6,64.8,89.4,4.5,17.1
Kamareddy,Ramareddy,11-Jun-21,43.8,23.2,31.1,58.2,88.9,0.1,21.7
Kamareddy,Ramareddy,12-Jun-21,0.5,23.7,29.0,77.0,91.4,2.4,21.2
Kamareddy,Ramareddy,13-Jun-21,0.0,23.9,29.5,70.2,91.5,0.3,21.9
Kamareddy,Ramareddy,14-Jun-21,73.0,22.4,31.9,58.3,89.1,0.0,24.5
Kamareddy,Ramareddy,15-Jun-21,16.5,22.2,30.4,77.5,91.2,0.0,21.7
Kamareddy,Ramareddy,16-Jun-21,2.0,23.9,30.7,57.6,87.4,0.0,15.9
Kamareddy,Ramareddy,17-Jun-21,5.5,23.4,31.7,56.0,91.5,0.0,18.1
Kamareddy,Ramareddy,18-Jun-21,9.8,23.8,30.3,58.6,91.4,0.0,18.9
Kamareddy,Ramareddy,19-Jun-21,0.0,24.6,31.4,82.3,91.6,3.2,22.5
Kamareddy,Ramareddy,20-Jun-21,0.0,23.9,31.9,68.5,91.6,2.8,23.3
Kamareddy,Ramareddy,21-Jun-21,0.0,24.5,33.0,53.6,86.0,2.1,23.4
Kamareddy,Ramareddy,22-Jun-21,0.0,25.7,33.4,57.1,86.5,0.0,21.4
Kamareddy,Ramareddy,23-Jun-21,0.0,27.0,33.1,57.0,81.1,0.0,18.5
Kamareddy,Ramareddy,24-Jun-21,17.0,22.4,30.9,66.7,83.2,0.0,30.9
Kamareddy,Ramareddy,25-Jun-21,0.5,23.6,30.1,57.5,91.1,4.1,21.8
Kamareddy,Ramareddy,26-Jun-21,2.3,24.8,31.0,71.5,91.6,5.3,23.9
Kamareddy,Ramareddy,27-Jun-21,19.8,23.9,32.7,57.2,99.9,0.0,18.1
Kamareddy,Ramareddy,28-Jun-21,5.0,23.4,30.5,56.8,91.2,0.5,14.9
Kamareddy,Ramareddy,29-Jun-21,0.0,24.7,30.3,57.7,91.6,0.0,10.1
Kamareddy,Ramareddy,30-Jun-21,0.0,26.9,34.0,71.0,91.3,0.0,13.2
Kamareddy,Sadasivanagar,01-Jun-21,0.0,24.8,37.9,39.6,74.0,0.0,13.1
Kamareddy,Sadasivanagar,02-Jun-21,4.3,22.9,36.5,23.0,95.0,0.0,13.8
Kamareddy,Sadasivanagar,03-Jun-21,0.0,23.6,34.9,46.3,74.9,0.0,8.5
Kamareddy,Sadasivanagar,04-Jun-21,0.0,23.7,30.6,51.7,74.9,0.0,5.2
Kamareddy,Sadasivanagar,05-Jun-21,44.1,23.1,33.1,51.6,93.3,0.0,28.1
Kamareddy,Sadasivanagar,06-Jun-21,0.7,24.5,32.5,56.1,74.5,0.0,10.0
Kamareddy,Sadasivanagar,07-Jun-21,0.0,24.7,32.9,48.2,75.0,0.0,13.1
Kamareddy,Sadasivanagar,08-Jun-21,0.0,25.8,33.4,51.7,74.4,2.3,12.6
Kamareddy,Sadasivanagar,09-Jun-21,45.7,22.8,33.7,44.8,94.9,0.0,13.8
Kamareddy,Sadasivanagar,10-Jun-21,0.4,23.4,31.7,62.7,73.7,5.4,15.0
Kamareddy,Sadasivanagar,11-Jun-21,30.2,21.9,30.7,64.8,95.4,3.9,15.2
Kamareddy,Sadasivanagar,12-Jun-21,0.0,22.5,27.4,75.0,74.9,0.8,16.1
Kamareddy,Sadasivanagar,13-Jun-21,0.0,22.9,28.5,71.9,74.8,0.0,15.7
Kamareddy,Sadasivanagar,14-Jun-21,57.8,21.0,31.2,59.4,74.9,0.0,16.6
Kamareddy,Sadasivanagar,15-Jun-21,12.4,21.6,30.7,70.9,96.2,0.1,17.2
Kamareddy,Sadasivanagar,16-Jun-21,5.4,22.6,30.7,57.6,74.7,0.0,16.2
Kamareddy,Sadasivanagar,17-Jun-21,8.8,22.4,30.8,59.2,74.7,0.0,19.1
Kamareddy,Sadasivanagar,18-Jun-21,10.0,23.0,29.6,65.0,74.4,0.0,15.7
Kamareddy,Sadasivanagar,19-Jun-21,0.0,23.3,30.3,51.2,75.1,9.5,16.1
Kamareddy,Sadasivanagar,20-Jun-21,0.0,22.9,31.2,44.8,75.0,6.2,15.2
Kamareddy,Sadasivanagar,21-Jun-21,0.0,23.0,32.6,52.3,75.2,4.4,15.6
Kamareddy,Sadasivanagar,22-Jun-21,0.0,25.2,32.7,54.4,75.0,2.6,9.1
Kamareddy,Sadasivanagar,23-Jun-21,0.0,25.8,32.7,51.9,74.3,0.0,12.4
Kamareddy,Sadasivanagar,24-Jun-21,24.2,21.1,29.7,64.6,74.2,0.0,16.0
Kamareddy,Sadasivanagar,25-Jun-21,1.0,21.9,28.6,14.3,74.4,0.0,11.2
Kamareddy,Sadasivanagar,26-Jun-21,0.7,23.4,30.3,73.9,74.8,3.8,11.1
Kamareddy,Sadasivanagar,27-Jun-21,5.0,23.1,31.9,66.5,90.4,0.0,9.4
Kamareddy,Sadasivanagar,28-Jun-21,2.7,22.2,29.5,56.8,95.9,0.0,9.0
Kamareddy,Sadasivanagar,29-Jun-21,4.0,23.3,29.8,65.3,96.2,0.0,11.2
Kamareddy,Sadasivanagar,30-Jun-21,0.0,25.7,32.5,49.0,75.5,0.0,6.6
Kamareddy,Tadwai,01-Jun-21,0.0,24.5,37.3,34.0,80.9,0.0,16.2
Kamareddy,Tadwai,02-Jun-21,9.5,23.2,39.3,35.0,94.5,0.0,12.5
Kamareddy,Tadwai,03-Jun-21,0.8,22.5,34.5,46.7,88.1,0.0,15.0
Kamareddy,Tadwai,04-Jun-21,0.3,23.2,33.1,44.7,93.0,0.0,8.5
Kamareddy,Tadwai,05-Jun-21,0.0,23.2,34.5,45.2,92.5,0.0,14.6
Kamareddy,Tadwai,06-Jun-21,0.0,24.5,35.2,39.8,85.7,0.0,11.5
Kamareddy,Tadwai,07-Jun-21,0.0,25.2,33.8,37.4,84.3,0.0,10.9
Kamareddy,Tadwai,08-Jun-21,0.0,25.9,34.5,42.3,83.8,0.1,18.0
Kamareddy,Tadwai,09-Jun-21,20.6,23.2,35.9,41.8,96.4,0.0,16.2
Kamareddy,Tadwai,10-Jun-21,0.0,23.2,32.4,55.0,95.5,2.7,13.5
Kamareddy,Tadwai,11-Jun-21,20.2,21.8,31.4,59.4,97.4,2.6,14.8
Kamareddy,Tadwai,12-Jun-21,0.0,22.5,28.0,72.9,87.7,3.8,16.4
Kamareddy,Tadwai,13-Jun-21,0.0,22.5,30.0,73.5,93.5,0.0,21.7
Kamareddy,Tadwai,14-Jun-21,44.5,21.1,32.2,60.4,97.4,0.2,15.1
Kamareddy,Tadwai,15-Jun-21,20.5,22.5,31.4,74.2,97.4,0.1,11.1
Kamareddy,Tadwai,16-Jun-21,69.8,21.8,30.0,69.0,96.4,0.0,14.0
Kamareddy,Tadwai,17-Jun-21,4.9,21.8,31.4,62.4,95.9,0.0,12.5
Kamareddy,Tadwai,18-Jun-21,8.4,23.2,30.0,71.3,96.9,0.0,14.1
Kamareddy,Tadwai,19-Jun-21,0.0,23.2,31.4,61.8,88.6,5.0,11.8
Kamareddy,Tadwai,20-Jun-21,0.0,22.5,32.8,54.5,90.1,5.4,14.5
Kamareddy,Tadwai,21-Jun-21,0.0,22.5,33.1,46.7,85.7,0.4,19.9
Kamareddy,Tadwai,22-Jun-21,0.0,24.5,33.1,47.2,82.1,0.0,16.8
Kamareddy,Tadwai,23-Jun-21,0.0,25.2,33.1,47.7,78.4,0.0,15.8
Kamareddy,Tadwai,24-Jun-21,71.4,21.1,30.7,57.9,97.4,0.0,16.8
Kamareddy,Tadwai,25-Jun-21,0.3,22.5,29.3,57.5,97.4,0.0,16.2
Kamareddy,Tadwai,26-Jun-21,0.0,23.8,29.3,71.6,88.1,3.2,15.9
Kamareddy,Tadwai,27-Jun-21,5.8,23.2,32.9,63.3,96.4,0.0,15.2
Kamareddy,Tadwai,28-Jun-21,2.6,22.5,30.0,56.8,96.4,2.3,14.7
Kamareddy,Tadwai,29-Jun-21,2.6,23.8,31.4,57.7,96.9,0.0,11.5
Kamareddy,Tadwai,30-Jun-21,0.0,25.9,34.5,51.6,90.6,0.0,9.3
Kamareddy,Yellareddy,01-Jun-21,0.0,25.8,38.9,38.6,84.5,0.0,9.6
Kamareddy,Yellareddy,02-Jun-21,9.8,23.8,38.8,39.5,99.9,0.0,9.3
Kamareddy,Yellareddy,03-Jun-21,18.7,23.1,36.0,41.8,96.9,0.0,10.2
Kamareddy,Yellareddy,04-Jun-21,1.5,23.3,33.8,58.3,99.9,0.0,4.9
Kamareddy,Yellareddy,05-Jun-21,9.9,24.2,35.0,41.5,99.9,0.0,7.3
Kamareddy,Yellareddy,06-Jun-21,14.2,24.1,34.1,42.7,99.9,0.0,9.8
Kamareddy,Yellareddy,07-Jun-21,0.0,26.4,34.5,46.4,97.6,0.0,5.9
Kamareddy,Yellareddy,08-Jun-21,3.4,25.4,33.8,48.3,98.0,0.0,9.1
Kamareddy,Yellareddy,09-Jun-21,16.8,24.5,36.0,39.9,99.7,0.0,8.0
Kamareddy,Yellareddy,10-Jun-21,0.9,24.6,33.1,55.3,97.6,0.0,8.8
Kamareddy,Yellareddy,11-Jun-21,47.9,22.4,33.7,65.1,99.9,0.0,9.0
Kamareddy,Yellareddy,12-Jun-21,0.0,23.4,30.0,76.9,90.8,0.0,10.8
Kamareddy,Yellareddy,13-Jun-21,0.6,23.7,31.5,71.0,96.9,0.0,11.7
Kamareddy,Yellareddy,14-Jun-21,45.2,21.9,34.0,65.5,99.9,0.0,8.8
Kamareddy,Yellareddy,15-Jun-21,0.0,24.7,32.2,72.4,99.9,0.0,11.1
Kamareddy,Yellareddy,16-Jun-21,0.8,24.5,32.4,73.6,93.5,0.0,9.4
Kamareddy,Yellareddy,17-Jun-21,6.9,24.1,34.1,66.3,97.7,0.0,7.6
Kamareddy,Yellareddy,18-Jun-21,2.5,24.8,30.2,73.7,97.6,0.0,8.5
Kamareddy,Yellareddy,19-Jun-21,1.2,24.6,32.7,70.9,97.6,0.0,11.0
Kamareddy,Yellareddy,20-Jun-21,0.0,24.0,33.2,57.8,93.1,0.0,10.9
Kamareddy,Yellareddy,21-Jun-21,0.0,23.3,33.8,41.5,90.1,0.0,10.6
Kamareddy,Yellareddy,22-Jun-21,3.9,24.7,34.9,49.5,96.9,0.0,7.9
Kamareddy,Yellareddy,23-Jun-21,0.0,26.3,34.6,54.1,85.1,0.0,7.0
Kamareddy,Yellareddy,24-Jun-21,33.3,22.4,32.4,56.4,99.9,0.0,7.3
Kamareddy,Yellareddy,25-Jun-21,2.2,23.4,29.9,74.2,99.9,0.0,10.3
Kamareddy,Yellareddy,26-Jun-21,0.0,25.4,31.1,70.9,90.2,0.0,10.4
Kamareddy,Yellareddy,27-Jun-21,12.6,23.1,33.8,63.2,99.9,0.0,7.9
Kamareddy,Yellareddy,28-Jun-21,4.9,22.5,31.0,79.0,99.9,0.0,5.9
Kamareddy,Yellareddy,29-Jun-21,40.6,24.0,32.6,70.2,99.9,0.0,8.4
Kamareddy,Yellareddy,30-Jun-21,0.0,25.7,34.8,53.7,99.0,0.0,4.2
Karimnagar,Chigurumamidi,01-Jun-21,0.3,25.0,41.1,23.5,100.0,0.0,14.3
Karimnagar,Chigurumamidi,02-Jun-21,0.3,24.9,39.9,24.9,100.0,0.0,9.8
Karimnagar,Chigurumamidi,03-Jun-21,75.4,22.3,38.3,28.4,100.0,0.0,8.5
Karimnagar,Chigurumamidi,04-Jun-21,1.1,24.6,32.8,58.0,100.0,0.0,6.0
Karimnagar,Chigurumamidi,05-Jun-21,5.2,24.6,34.6,45.1,100.0,0.0,8.2
Karimnagar,Chigurumamidi,06-Jun-21,0.0,25.3,35.6,48.0,99.0,0.0,10.6
Karimnagar,Chigurumamidi,07-Jun-21,0.0,25.7,38.3,37.6,91.9,0.0,9.6
Karimnagar,Chigurumamidi,08-Jun-21,0.0,27.0,37.5,34.6,86.4,0.0,11.9
Karimnagar,Chigurumamidi,09-Jun-21,17.0,22.8,36.6,39.2,100.0,0.0,11.5
Karimnagar,Chigurumamidi,10-Jun-21,0.6,24.5,33.0,56.5,100.0,0.2,10.9
Karimnagar,Chigurumamidi,11-Jun-21,61.1,22.4,32.8,54.4,100.0,0.4,14.6
Karimnagar,Chigurumamidi,12-Jun-21,1.8,24.3,31.3,74.2,100.0,0.2,15.2
Karimnagar,Chigurumamidi,13-Jun-21,0.2,25.4,32.1,75.3,100.0,0.0,13.5
Karimnagar,Chigurumamidi,14-Jun-21,60.3,21.8,33.5,54.4,100.0,0.0,14.3
Karimnagar,Chigurumamidi,15-Jun-21,1.3,23.5,31.9,84.6,100.0,0.0,13.7
Karimnagar,Chigurumamidi,16-Jun-21,0.0,24.7,32.3,76.4,100.0,0.0,12.9
Karimnagar,Chigurumamidi,17-Jun-21,0.0,24.7,33.5,52.3,96.7,0.0,13.8
Karimnagar,Chigurumamidi,18-Jun-21,8.3,22.5,31.6,63.3,100.0,0.0,14.7
Karimnagar,Chigurumamidi,19-Jun-21,0.0,24.5,34.5,53.9,100.0,3.1,14.9
Karimnagar,Chigurumamidi,20-Jun-21,0.0,24.8,31.7,54.5,88.1,1.7,12.8
Karimnagar,Chigurumamidi,21-Jun-21,0.0,25.3,34.3,42.1,83.5,0.0,14.2
Karimnagar,Chigurumamidi,22-Jun-21,0.0,26.4,34.2,39.7,86.8,0.0,12.0
Karimnagar,Chigurumamidi,23-Jun-21,0.0,24.9,33.0,46.5,100.0,0.0,9.0
Karimnagar,Chigurumamidi,24-Jun-21,5.9,23.1,30.1,60.7,100.0,0.0,10.1
Karimnagar,Chigurumamidi,25-Jun-21,1.4,24.2,31.9,60.2,100.0,0.0,13.3
Karimnagar,Chigurumamidi,26-Jun-21,3.5,25.0,32.7,50.6,100.0,0.0,14.2
Karimnagar,Chigurumamidi,27-Jun-21,53.1,22.9,33.7,50.4,100.0,0.0,11.9
Karimnagar,Chigurumamidi,28-Jun-21,4.9,23.8,32.1,88.9,100.0,0.0,9.6
Karimnagar,Chigurumamidi,29-Jun-21,0.0,24.8,35.2,52.2,100.0,0.0,4.5
Karimnagar,Chigurumamidi,30-Jun-21,0.0,25.7,37.0,44.9,100.0,0.0,4.6
Karimnagar,Choppadandi,01-Jun-21,2.0,26.9,41.4,35.9,86.3,0.0,11.0
Karimnagar,Choppadandi,02-Jun-21,0.7,24.7,38.6,40.3,89.9,0.0,6.2
Karimnagar,Choppadandi,03-Jun-21,2.4,25.0,36.8,47.5,97.1,0.0,11.4
Karimnagar,Choppadandi,04-Jun-21,0.4,25.1,33.8,57.1,99.9,0.0,10.7
Karimnagar,Choppadandi,05-Jun-21,0.0,25.3,37.1,48.5,97.4,0.0,13.7
Karimnagar,Choppadandi,06-Jun-21,0.0,27.0,36.0,48.1,90.8,0.0,12.9
Karimnagar,Choppadandi,07-Jun-21,7.8,26.8,37.9,45.8,99.9,0.0,9.9
Karimnagar,Choppadandi,08-Jun-21,12.1,27.3,37.6,44.6,99.9,0.0,8.4
Karimnagar,Choppadandi,09-Jun-21,21.0,25.3,36.5,46.0,99.9,0.0,13.8
Karimnagar,Choppadandi,10-Jun-21,0.0,26.1,33.8,61.0,99.9,0.0,6.4
Karimnagar,Choppadandi,11-Jun-21,10.3,24.4,34.3,58.1,99.9,0.0,13.9
Karimnagar,Choppadandi,12-Jun-21,3.0,23.3,32.8,67.4,99.9,0.0,25.2
Karimnagar,Choppadandi,13-Jun-21,0.0,25.8,32.1,68.2,99.9,0.0,13.3
Karimnagar,Choppadandi,14-Jun-21,34.4,22.3,35.8,57.0,99.9,0.0,12.1
Karimnagar,Choppadandi,15-Jun-21,25.2,23.1,32.4,83.0,99.9,0.0,15.2
Karimnagar,Choppadandi,16-Jun-21,1.0,24.7,33.2,75.0,99.9,0.0,11.2
Karimnagar,Choppadandi,17-Jun-21,6.1,25.2,33.4,63.0,99.9,0.0,9.8
Karimnagar,Choppadandi,18-Jun-21,0.0,25.3,32.7,70.0,99.9,0.0,14.3
Karimnagar,Choppadandi,19-Jun-21,0.0,26.0,34.5,57.6,99.9,0.0,10.8
Karimnagar,Choppadandi,20-Jun-21,1.7,25.4,33.3,60.0,94.5,0.0,12.7
Karimnagar,Choppadandi,21-Jun-21,0.0,25.8,34.9,59.2,93.5,0.0,11.7
Karimnagar,Choppadandi,22-Jun-21,0.0,27.9,36.9,51.3,85.5,0.0,10.1
Karimnagar,Choppadandi,23-Jun-21,0.0,25.9,35.2,53.4,93.4,0.0,10.9
Karimnagar,Choppadandi,24-Jun-21,1.6,24.7,32.3,70.7,99.9,0.0,8.5
Karimnagar,Choppadandi,25-Jun-21,23.3,23.7,32.6,70.5,99.9,0.0,8.5
Karimnagar,Choppadandi,26-Jun-21,0.0,26.3,34.1,67.6,98.3,0.0,10.3
Karimnagar,Choppadandi,27-Jun-21,4.0,24.9,35.2,65.8,99.9,0.0,13.1
Karimnagar,Choppadandi,28-Jun-21,50.5,24.0,34.1,76.1,99.9,0.0,8.4
Karimnagar,Choppadandi,29-Jun-21,0.0,25.3,34.1,73.8,99.9,0.0,2.5
Karimnagar,Choppadandi,30-Jun-21,0.0,26.6,35.6,65.8,99.9,0.0,10.2
Karimnagar,Ellandakunta,01-Jun-21,0.0,23.7,40.8,32.9,87.5,0.1,12.4
Karimnagar,Ellandakunta,02-Jun-21,0.0,26.6,38.5,40.9,80.2,0.1,9.1
Karimnagar,Ellandakunta,03-Jun-21,0.0,22.8,37.6,44.2,94.1,0.0,0.4
Karimnagar,Ellandakunta,04-Jun-21,0.5,23.3,30.1,68.3,95.1,0.0,7.3
Karimnagar,Ellandakunta,05-Jun-21,15.0,23.5,35.8,50.5,96.4,0.0,9.6
Karimnagar,Ellandakunta,06-Jun-21,0.0,26.5,35.2,54.2,85.0,0.0,0.1
Karimnagar,Ellandakunta,07-Jun-21,0.0,27.3,37.1,44.8,79.9,0.0,7.1
Karimnagar,Ellandakunta,08-Jun-21,0.0,26.7,35.9,50.5,82.7,0.0,10.0
Karimnagar,Ellandakunta,09-Jun-21,44.5,23.4,37.4,44.2,96.4,3.0,12.9
Karimnagar,Ellandakunta,10-Jun-21,1.8,24.6,31.9,72.4,97.0,0.0,8.6
Karimnagar,Ellandakunta,11-Jun-21,10.3,23.7,32.4,63.6,95.1,0.6,13.0
Karimnagar,Ellandakunta,12-Jun-21,0.8,23.5,32.1,66.9,90.8,0.0,0.9
Karimnagar,Ellandakunta,13-Jun-21,0.8,25.2,32.8,66.0,85.0,0.0,0.1
Karimnagar,Ellandakunta,14-Jun-21,68.5,22.4,34.9,54.7,97.6,0.0,0.1
Karimnagar,Ellandakunta,15-Jun-21,16.0,22.6,31.6,72.8,96.1,0.0,0.4
Karimnagar,Ellandakunta,16-Jun-21,0.0,24.2,32.8,68.4,96.4,0.0,6.6
Karimnagar,Ellandakunta,17-Jun-21,3.0,25.7,34.2,58.6,84.1,0.0,9.9
Karimnagar,Ellandakunta,18-Jun-21,1.0,24.0,32.4,67.9,93.5,0.0,5.3
Karimnagar,Ellandakunta,19-Jun-21,0.0,26.3,32.9,60.6,77.0,1.8,12.4
